id-EP3960889A4    abstract-
id-CN111905466A    abstract-本发明公开了一种铝业冶炼用废烟气排放设备，涉及废气处理技术领域，针对现有废气中的粉尘采用静置过滤网过滤容易堵塞网孔，需要定期跟换，不利于企业节省开支，而且换热管与水换热不够高效的问题，现提出如下方案，包括箱体，所述箱体的底部内壁固定连接有固定管和储水箱，所述固定管的内壁焊接有安装座，所述安装座的内部活动套设有过滤机构，所述箱体的顶部内壁固定连接有双轴电机，所述双轴电机的左端输出轴和过滤机构固定连接，所述双轴电机的右端输出轴固定连接有第一齿轮，所述储水箱的内部套设有加热机构。本发明通过过滤球转动过滤，避免局部发生堵塞，而且方便及时将粉尘清理下来，同时还方便带动换热管转动，有利于换热充分高效。
id-CN111779554A    abstract-本发明公开了一种用于烧结工艺的余热回收系统，包括：汽轮机，用于将烧结矿的显热热能转换为汽能并提供给汽轮机的余热锅炉，与汽轮机传动连接的烧结风机，与烧结风机传动连接的电动机，连接电网和电动机的四象限变频器；若汽轮机输出的转矩小于烧结风机的负载转矩，则汽轮机和电动机共同驱动烧结风机运行至设定转速；若汽轮机输出的转矩大于烧结风机的负载转矩，则将汽轮机输出的多余动能转换为电能并回馈至电网。上述用于烧结工艺的余热回收系统，将烧结矿显热转换为动能直接驱动烧结风机运行，减少了损失的能量，且能够将汽轮机输出的多余动能转换为电能并回馈至电网，可供其它用电设备使用，提高了余热回收的效率。
id-CN111964435A    abstract-本发明公开了属于低NOx燃烧技术领域的一种水泥分解炉煤粉解耦燃烧降低NOx排放系统及方法。该系统包括窑尾烟气NOx深度还原炉，分离器，还原性气体喷管，焦炭喷管，分解炉等。窑尾烟气与煤粉一起进入NOx深度还原炉，煤粉在高温低氧下热解产生挥发分以及焦炭，形成强还原性气氛还原窑尾烟气NOx，将NOx完全还原；挥发分等气体送入分解炉中部还原区，将主燃区生成的NOx还原成N 2 ；高温三次风管通入分解炉的底部主燃区以及上部燃尽区，实现分级燃烧；燃尽区内不会再有焦炭N释放，从而实现NOx超低排放。本发明实现大大降低回转窑烟气及分解炉烟气中NOx的含量，同时实现煤粉的高效燃烧。可以取消喷氨工序，降低相应的成本，并减少氨逃逸引发的二次污染问题。
id-WO2022029886A1    abstract-【課題】二酸化炭素を主成分とする分離ガスから、一酸化炭素を主成分とする生成ガスを安定して製造可能なガス製造装置を提供する。 【解決手段】ガス製造装置１は、排ガス設備のラインの途中から取り出された排ガスから二酸化炭素を主成分とする分離ガスを分離して回収する分離回収部５と、分離回収部５の下流側に接続され、分離ガスとの接触によって生じる二酸化炭素の還元反応により一酸化炭素を生成させる還元剤を収納するとともに、二酸化炭素から離脱した酸素原子の少なくとも一部を還元反応の系内で分離可能な少なくとも１つの反応器を備える反応部４と、反応部４の下流側に接続され、反応器に供給される分離ガスの圧力を調整する圧力調整部７と、分離回収部５の上流側に接続され、反応器に供給される分離ガスの流量を調整する流量調整部６とを有する。
id-CN111912248A    abstract-本发明提供一种基于烟气余热回收及再热技术的节能减排方法，属于节能减排方法技术领域，所述基于烟气余热回收及再热技术的节能减排方法是由基于烟气余热回收及再热技术的节能减排设备来完成的，进而实现节能减排；本发明以解决现有余热回收装置内部的换热件外壁长时间与烟气的接触，使得烟气中的杂质很容易附着在换热件外壁上，进而就会降低换热件的换热效果的问题，通过带动机构，使带动柱带动矩形带动框进行上下往复移动，从而使换热件中柱形换热管外壁上附着的杂质得到清理，而刮掉的杂质经排尘口掉落至杂质收集件内，从而使换热件中柱形换热管外壁上附着的杂质在清理时更加轻松，进而提高了换热件的换热效果。
id-CN111912247A    abstract-本发明提供一种基于烟气余热回收及再热技术的节能减排设备，属于节能减排设备技术领域，以解决现有余热回收装置内部的换热件外壁长时间与烟气的接触，使得烟气中的杂质很容易附着在换热件外壁上，进而就会降低换热件的换热效果的问题，包括:余热回收箱体，所述余热回收箱体内部通过支架安装有换热件。当换热件中柱形换热管外壁需要清理时，通过带动机构，使带动柱带动矩形带动框进行上下往复移动，从而使换热件中柱形换热管外壁上附着的杂质得到清理，而刮掉的杂质经排尘口掉落至杂质收集件内，从而使换热件中柱形换热管外壁上附着的杂质在清理时更加轻松，进而提高了换热件的换热效果。
id-CN111847466A    abstract-本发明公开了一种黑滑石粉状悬浮煅烧增白装置和工艺，获得白度大于90%的粉状烧黑滑石产品。首先以黑滑石为原料，选矿破碎后粉磨制得黑滑石粉；然后采用多级串联悬浮预热器预热黑滑石粉，预热后的黑滑石粉进入悬浮煅烧炉系统煅烧并燃释其中有机质；最后出悬浮煅烧炉系统的烧滑石粉进入多级串联悬浮冷却器冷却。本发明的装置由多级串联悬浮预热器、一级旋风分离器、一级悬浮煅烧炉、二级旋风分离器、二级悬浮煅烧炉、辅燃点火室、多级串联悬浮冷却器、流态化冷却器等组成，在悬浮状态下完成黑滑石粉预热、煅烧和成品烧滑石粉冷却全过程。本发明工艺先进，绿色节能；自动化程度高，可实现智能化；并可以大幅提高单线生产规模。
id-CN112079621A    abstract-本发明公开了一种污泥和城市建筑垃圾处理再利用系统，用于对市政污泥、管道污泥、河道淤泥及城市建筑垃圾进行处理后制砖，包括：污泥预处理系统、污泥晾晒系统、污水处理系统、城市建筑垃圾处理系统、物料存储系统、混合破碎系统、制砖系统及余热回收系统；本发明通过对城市污泥、管道污泥、河道淤泥及城市建筑垃圾无害化处理，通过资源化途径实现再生利用，进行制砖，达到资源回用、综合治理、节能环保的目的，具有较高的环境效益和经济效益。
id-CN111964464A    abstract-本发明涉及节能装置技术领域的一种煅烧炉余热发电系统，包括煅烧炉、烟气余热锅炉、布袋除尘器、脱硫塔、汽轮发电机组、凝汽器、凝结水泵、除氧器、给水泵、滚筒冷渣机和除盐水箱，煅烧炉的排气口与烟气余热锅炉相连通，排料口与滚筒冷渣机相连通，烟气余热锅炉内设有燃气火嘴，烟气余热锅炉的炉膛出口连接有旋风分离器，烟气余热锅炉的尾部竖井内设有过热器、脱硝装置和烟气冷却器，尾部竖井的排气端通过烟道与布袋除尘器相连通，布袋尘器通过引风机与脱硫塔相连通，过热器的排汽端通过蒸汽管与汽轮发电机组的进汽门相连接。本装置能够使炭素煅烧炉排料和排烟中的余热转化为电能，同时将煅烧炉烟气中的各种污染物实现高效协同净化。
id-CN111878835A    abstract-本发明公开了含碳固废燃烧利用与烧结烟气净化处理的耦合工艺及系统，该工艺包括步骤：将烧结工序产生的烧结烟气作为助燃空气引出；将引出的烧结烟气与含碳固废进行燃烧反应以及脱硫、脱硝反应；将燃烧反应产生的脱硫、脱硝后的高温烟气进行热回收，并将热回收后的低温烟气汇入烧结烟气净化处理工序。该耦合系统包括烧结系统、连接烧结系统的烧结烟气净化处理系统以及含碳固废燃烧利用系统，含碳固废燃烧利用系统的烧结烟气引出端与烧结系统的下游端连接，含碳固废燃烧利用系统的下游端烟气汇流口与烧结烟气净化处理系统连接。本发明通过将烧结生产和含碳固废燃烧两个过程耦合，实现了超净排放，有效回收了热能，实现了节能降耗。
id-CN112284142B    abstract-本发明涉及低温窑炉散热领域，目的是提供一种自适应调控低温窑炉排烟风机的系统和方法，其中，系统包括排烟单元、报警单元、处理单元和能源调节单元，所述排烟单元包括差压传感器、温度传感器和排烟风机，所述排烟单元设置在低温窑炉的排烟管道内，所述差压传感器包含有第一检测端和第二检测端，靠近低温窑炉的一端设置有第一检测端，远离低温窑炉的一端设置有第二检测端；所述处理单元包括有显示屏和控制单元，所述差压传感器和所述温度传感器分别与所述控制单元连接，所述控制单元的输出端与所述排烟风机的上电端连接；本发明结构合理，设计巧妙，适合推广。
id-CN111928656A    abstract-本发明提供一种粗陶瓷高温烧结窑及其烧结工艺，涉及粗陶烧制领域。该一种粗陶瓷高温烧结窑，包括窑壁，所述窑壁为多层结构，所述窑壁的内部设置有燃烧室，所述燃烧室的外侧设置有排气通道，所述排气通道的外侧设置有进气通道，所述进气通道的内部设置有导热片，所述导热片贯穿至排气通道的内部，所述燃烧室的内部设置有燃烧柱，所述燃烧柱的侧壁均有分布设置有出气口，所述燃烧室的下部内壁均匀分布设置有出气口，所述出气口为倾斜设置，所述窑壁的下端固定连接有底座，所述底座的内部设置有腔室，所述腔室的中部转动连接有转轴，所述转轴的侧壁固定连接有叶片。本发明可以减少热量散失，同时粗陶烧制时温度均匀。
id-CN111811288A    abstract-本发明提供了一种节能的炭黑生产系统和方法。将高效换热锅炉嵌入设置在炭黑反应炉的急冷段和气化段之间，利用高效换热锅炉降低炭黑烟气的温度，从而减少急冷水的用量，同时充分利用炭黑烟气的热量，达到节能效果。
